scnr3	089016017943	13
scnr3	089016019701	30
scnr3	082242447430	11
scnr3	857674005011	68
scnr3	857674005035	62
scnr3	088474012002	9
scnr3	018341751260	28
scnr3	021893796696	6
scnr3	853936007809	8
scnr3	085000017593	23
scnr3	085000026731	11
scnr3	851919004234	12
scnr3	031259000046	12
scnr3	085000019658	11
scnr3	087356953556	27
scnr3	087356953600	6
scnr3	5601194102775	11
scnr3	632987200205	12
scnr3	610746000976	12
scnr3	082860308540	18
scnr3	011034500039	13
scnr3	721512000622	24
scnr3	721512000691	28
scnr3	099988071584	1
scnr3	081308003733	54
scnr3	011034500053	7
scnr3	086891082240	24
scnr3	721512000745	40
scnr3	858757000237	12
scnr3	858757000176	12
scnr3	081308001333	15
scnr3	081308001326	13
scnr3	049331002307	1
scnr3	648348080003	1
scnr3	038075202302	114
scnr3	087752013854	26
scnr3	086785260730	1
scnr3	086785260716	1
scnr3	684688094003	3
scnr3	813497004310	1
scnr3	085000031094	2
scnr3	083085903213	1
scnr3	130227059816	1
scnr3	033293003403	14
scnr3	081308004143	24
scnr3	085000007433	100
scnr3	085000012352	24
scnr3	085000012680	16
scnr3	085000007488	52
scnr3	083804047211	61
scnr3	083804047235	64
scnr3	038075206300	13
scnr3	038075806302	3
scnr3	038075205501	19
scnr3	038075205303	2
scnr3	038075202500	71
scnr3	088320341010	11
scnr3	088320341171	24
scnr3	089000500819	4
scnr3	080660141879	8
scnr3	08521824	1
scnr3	086785000039	1
scnr3	087872230094	1
scnr3	022851202013	1
scnr3	089000018758	12
scnr3	088004024291	6
scnr3	089000546213	6
scnr3	088474022407	45
scnr3	088474007459	27
scnr3	721512000721	2
scnr3	6009679893627	4
scnr3	893797001219	1
scnr3	077190001407	9
scnr3	080480985592	1
scnr3	080480983550	1
scnr3	811538014816	6
scnr3	088586642890	11
scnr3	086003253001	3
scnr3	087872630115	4
scnr3	087872638401	10
scnr3	087872632225	7
scnr3	087872630603	12
scnr3	087872630139	12
scnr3	087872638425	4
scnr3	811538012867	3
scnr3	080480985608	1
scnr3	080480985585	3
scnr3	080480985615	6
scnr3	085000025062	12
scnr3	085000009857	6
scnr3	5601176000013	12
scnr3	086003004108	3
scnr3	086003000094	9
scnr3	08507523	8
scnr3	853897002271	26
scnr3	635985260899	22
scnr3	635985100331	7
scnr3	635985000211	1
scnr3	080432103463	13
scnr3	080432100875	2
scnr3	085000011638	149
scnr3	890409002398	21
scnr3	087512912359	88
scnr3	086003248007	2
scnr3	089636460006	1
scnr3	012354001459	1
scnr3	757725564613	3
scnr3	082734001096	2
scnr3	088692860232	24
scnr3	085000030967	16
scnr3	085000018170	66
scnr3	703432000562	2
scnr3	088586003448	1
scnr3	086891025414	36
scnr3	088415780557	129
scnr3	089744750525	1
scnr3	083120011347	24
scnr3	636595316754	32
scnr3	722358411108	24
scnr3	081308003535	24
scnr3	833302001600	45
scnr3	085000004449	1
scnr3	085000020425	5
scnr3	009385202801	12
scnr3	087712301069	2
scnr3	188985000137	12
scnr3	859889006005	24
scnr3	083120003595	36
scnr3	083120010647	4
scnr3	089744402554	2
scnr3	689768873318	1
scnr3	081054064958	36
scnr3	081308004426	12
scnr3	086003051843	12
scnr3	818051020744	24
scnr3	768035203000	12
scnr3	853706002010	12
scnr3	082242014847	24
scnr3	099988071621	12
scnr3	099988071416	12
scnr3	084444100168	36
scnr3	031259009728	6
scnr3	031259032658	6
scnr3	839743001582	6
scnr3	839743001698	7
scnr3	839743001490	6
scnr3	031259008950	12
scnr3	839743002237	2
scnr3	031259008936	33
scnr3	031259009469	24
scnr3	031259018690	18
scnr3	031259032863	12
scnr3	031259009230	12
scnr3	081308003726	15
scnr3	081308000435	90
scnr3	081308001067	12
scnr3	081308000282	88
scnr3	081308000657	3
scnr3	086785212364	7
scnr3	081308592077	22
scnr3	081308004396	24
scnr3	081308003009	24
scnr3	081308001241	48
scnr3	012354001688	23
scnr3	012354004290	67
scnr3	8437014636024	1
scnr3	080887493850	2
scnr3	088735100530	1
scnr3	082100738533	8
scnr3	644996139025	1
scnr3	817597020010	1
scnr3	082242296939	1
scnr3	085000020302	54
scnr3	082242012843	12
scnr3	086003780323	24
scnr3	669576019207	12
scnr3	082242010900	12
scnr3	080887490231	12
scnr3	099988071096	70
scnr3	099988071294	24
scnr3	188985000694	3
scnr3	085000020319	7
scnr3	082242014434	1
scnr3	086003249011	12
scnr3	082242013840	23
scnr3	085000022870	12
scnr3	082734153504	54
scnr3	082734313649	31
scnr3	085000024485	1
scnr3	086003261020	1
scnr3	086003261006	1
scnr3	099988071362	25
scnr3	099988071195	20
scnr3	089819720262	6
scnr3	085000022863	49
scnr3	080887496431	1
scnr3	652935100449	35
scnr3	085000023488	40
scnr3	085000019733	63
scnr3	9300694000500	2
scnr3	8410702054157	1
scnr3	5608527003266	67
scnr3	085000017746	148
scnr4	080480545604	6
scnr4	050037014501	5
scnr4	089000019588	1
scnr4	087236565107	6
scnr4	810845030045	5
scnr4	086767520067	3
scnr4	050037014518	3
scnr4	089540122748	78
scnr4	089540122700	2
scnr4	083089660358	3
scnr4	083089660402	15
scnr4	083089999892	16
scnr4	083089660105	48
scnr4	082928399855	2
scnr4	083089000147	96
scnr4	050037014549	16
scnr4	088004144678	1
scnr4	088004037925	5
scnr4	086024015411	9
scnr4	816511905303	6
scnr4	664858000065	2
scnr4	736040011064	2
scnr4	086024018832	5
scnr4	080432108420	2
scnr4	089540351636	14
scnr4	080244003715	50
scnr4	664858000119	3
scnr4	086767520227	8
scnr4	695521114260	10
scnr4	887341000018	5
scnr4	080480008192	1
scnr4	050037597752	5
scnr4	128972000474	16
scnr4	5600208583210	5
scnr4	080480004699	11
scnr4	089000019076	12
scnr4	085916060317	14
scnr4	084380220241	5
scnr4	086767240026	13
scnr4	086767240064	25
scnr4	086024015435	12
scnr4	080432113226	13
scnr4	081753828943	21
scnr4	852176003466	11
scnr4	186332000564	4
scnr4	089540122731	78
scnr4	087236565206	30
scnr4	086767704818	6
scnr4	086767210098	19
scnr4	089540145631	12
scnr4	086024015428	17
scnr4	080660582573	7
scnr4	080686365204	12
scnr4	080686365402	17
scnr4	721059087506	10
scnr4	080686138204	27
scnr4	081753822422	6
scnr4	085316100996	3
scnr4	801109000034	2
scnr4	086024008055	16
scnr4	082000154846	2
scnr4	5601168300596	4
scnr4	086024024130	4
scnr4	087236210359	3
scnr4	5601664130123	3
scnr4	812482007848	6
scnr4	738241187319	6
scnr4	897291000624	4
scnr4	897291000679	5
scnr4	156432485806	17
scnr4	086767220066	3
scnr4	089552585005	3
scnr4	5601824123002	4
scnr4	080432296677	4
scnr4	080432291672	2
scnr4	721059047500	5
scnr4	855400005038	5
scnr4	084105307509	4
scnr4	029414010733	1
scnr4	856950008012	2
scnr4	096749401307	3
scnr4	080368249211	3
scnr4	082860222143	5
scnr4	893622002008	1
scnr4	5603586000812	2
scnr4	5601213170648	3
scnr4	640035500917	7
scnr4	736040520962	7
scnr4	088352129686	3
scnr4	5601168700327	12
scnr4	084380366116	5
scnr4	086024024116	7
scnr4	898093002212	5
scnr4	894164000149	3
scnr4	681425014027	9
scnr4	857164002001	6
scnr4	08755108	7
scnr4	648609835052	6
scnr4	013964257243	11
scnr4	5601970333027	6
scnr4	029414012331	34
scnr4	637801271225	6
scnr4	080432400814	2
scnr4	089540319261	6
scnr4	084692206148	1
scnr4	084692620609	3
scnr4	084692201143	4
scnr4	084692200948	4
scnr4	851447002115	2
scnr4	088004148256	24
scnr4	080686365129	2
scnr4	736040012979	3
scnr4	080686097129	3
scnr4	856881004015	3
scnr4	5603586000010	3
scnr4	085592121043	2
scnr4	664858000126	5
scnr4	089540125305	3
scnr4	089540165011	2
scnr4	080686097402	2
scnr4	089540125831	9
scnr4	089540125800	5
scnr4	089540125701	3
scnr4	080686068402	5
scnr4	080686356400	3
scnr4	080660640037	7
scnr4	089000013135	4
scnr4	080686056409	3
scnr4	649188900490	3
scnr4	086767221063	4
scnr4	080686066408	6
scnr4	080686067207	5
scnr4	080686316015	4
scnr4	080686610076	8
scnr4	080686393405	16
scnr4	080686373209	3
scnr4	080686377405	10
scnr4	08286015	32
scnr4	08285618	24
scnr4	080686097709	20
scnr4	011034420078	11
scnr4	011034410079	13
scnr4	085000009208	4
scnr4	08534004	48
scnr4	021296620277	21
scnr4	021296620376	2
scnr4	021296620314	36
scnr4	081753830564	2
scnr4	080686962045	6
scnr4	080686961086	6
scnr4	080432400999	4
scnr4	080686961376	3
scnr4	087236001131	1
scnr4	087236001247	2
scnr4	096749354108	7
scnr4	695521114215	3
scnr4	080686961109	2
scnr4	721059987509	2
scnr4	4820000946650	1
scnr4	085000024065	1
scnr4	085000031131	3
scnr4	5601664110002	5
scnr4	085000024133	2
scnr4	080686961048	4
scnr4	080660582511	4
scnr4	088110153052	2
scnr4	087236001681	280
scnr4	080686962083	16
scnr4	021296006033	16
scnr4	021296006064	42
scnr4	021296620215	16
scnr4	087647074427	6
scnr4	087647074434	3
scnr4	083664873005	3
scnr4	4710085219636	1
scnr4	4710085222063	1
scnr4	4710085222049	2
scnr4	851532004000	12
scnr4	851532004017	5
scnr4	832889002222	2
scnr4	814065020947	2
scnr4	083664107360	5
scnr4	082184203774	1
scnr4	087647113409	2
scnr4	812066021949	1
scnr4	812066020355	3
scnr4	088110140052	6
scnr4	088110985097	1
scnr4	8901544017627	3
scnr4	083664112210	1
scnr4	083664101399	4
scnr4	080432100783	3
scnr4	080432115763	2
scnr4	812066021598	4
scnr4	665752643181	2
scnr4	14	4
scnr4	082496112542	4
scnr4	812066021642	1
scnr4	747020867618	7
scnr4	096749472215	3
scnr4	088352131726	1
scnr4	088352132709	1
scnr4	088352134833	1
scnr4	812066020607	3
scnr4	080686011408	1
scnr4	080432400340	12
scnr4	088076183124	5
scnr4	088076184633	5
scnr4	82	6
scnr4	857361007007	1
scnr4	040232107207	1
scnr4	680203040180	1
scnr4	088110100056	2
scnr4	812066022212	1
scnr4	088110011192	24
scnr4	088076183230	12
scnr4	088110011130	19
scnr4	812066021468	3
scnr4	709929030487	1
scnr4	088076183025	3
scnr4	080686813248	5
scnr4	088076171480	2
scnr4	096749010189	3
scnr4	088076183070	7
scnr4	088076183063	1
scnr4	080686006183	1
scnr4	082000766087	9
scnr4	080686006282	2
scnr4	096749702756	3
scnr4	082184001554	112
scnr4	080686006374	10
scnr4	080686024019	20
scnr4	081128005085	11
scnr4	085246139462	33
scnr4	081128005009	3
scnr4	082184003633	4
scnr4	080686001072	1
scnr4	812066020805	5
scnr4	852045007304	5
scnr4	819283010008	3
scnr4	082184087008	12
scnr4	815079020404	2
scnr4	080686012320	2
scnr4	080686034407	1
scnr4	056160000015	2
scnr4	850003347653	1
scnr4	852001005009	3
scnr4	721059811750	1
scnr4	082928200212	2
scnr4	080686018179	6
scnr4	080686006855	1
scnr4	721059817509	4
scnr4	096749021642	17
scnr4	088544019139	24
scnr4	096749021543	18
scnr4	088544019160	27
scnr4	082184090527	48
scnr4	082184000625	34
scnr4	088004027742	6
scnr4	082184038710	24
scnr4	082184035016	24
scnr4	076841210144	1
scnr4	736040018629	48
scnr4	080480282073	13
scnr4	080480001551	1
scnr4	088076177390	3
scnr4	088076162655	2
scnr4	088076174948	1
scnr4	088076177420	2
scnr4	088076181656	1
scnr4	088076181632	2
scnr4	088076177796	4
scnr4	088076179066	1
scnr4	811751021561	3
scnr4	811751020526	3
scnr4	811751020465	6
scnr4	811751020984	36
scnr4	811751021851	24
scnr4	088076180451	4
scnr4	080480280031	17
scnr4	088076181540	2
scnr4	088076181670	4
scnr4	088076174979	2
scnr4	088076175051	2
scnr4	811751020410	5
scnr4	811751020045	1
scnr4	811751020007	1
scnr4	812066020799	2
scnr4	811751020434	4
scnr4	083664871902	2
scnr4	083664870943	4
scnr4	083664870783	1
scnr4	087116019058	12
scnr4	094922426215	6
scnr4	854501005046	6
scnr4	835229007406	6
scnr4	798636020003	29
scnr4	869994000102	11
scnr4	08565606	84
scnr4	08566508	60
scnr4	08567507	120
scnr4	08567303	96
scnr4	08557801	120
scnr4	082000727606	151
scnr4	083664872541	5
scnr4	082000723998	12
scnr4	869608000122	6
scnr4	744607111317	12
scnr4	082000732938	6
scnr4	850015676000	6
scnr4	021296600309	63
scnr4	086000002572	6
scnr4	086000000127	1
scnr4	085000006795	4
scnr4	085000001240	2
scnr4	085000001233	2
scnr4	083120103691	5
scnr4	083120003021	5
scnr4	083120100492	8
scnr4	856137006190	1
scnr4	083120003816	4
scnr4	083120003823	2
scnr4	085000028582	2
scnr4	086000003012	2
scnr4	5601129371559	1
scnr4	085000021828	18
scnr4	085000026816	8
scnr4	085200020669	4
scnr4	085200001361	2
scnr4	085000021811	6
scnr4	085000022726	16
scnr4	083120011217	15
scnr4	083120004059	18
scnr4	083120010104	12
scnr4	085000022719	14
scnr4	085000021835	2
scnr4	085000426746	8
scnr4	5601129371542	1
scnr4	085000423875	1
scnr4	085000423882	1
scnr4	856036001197	3
scnr4	856036001227	5
scnr4	856036001203	12
scnr4	086003820708	4
scnr4	086003820722	5
scnr4	086003820739	15
scnr4	5604424317000	13
scnr4	5604424333000	13
scnr4	5601971220784	26
scnr4	081308001432	10
scnr4	083120100690	9
scnr4	083120100393	20
scnr4	083120101895	5
scnr4	083120100195	11
scnr4	083120103295	3
scnr4	083120003359	1
scnr4	083120102892	3
scnr4	085000003091	4
scnr4	083120102090	3
scnr4	083120101994	4
scnr4	083120102793	3
scnr4	083120103196	4
scnr4	085000001202	1
scnr4	085000001257	4
scnr4	085000007686	4
scnr4	085000006924	4
scnr4	085000017203	4
scnr4	085000003015	4
scnr4	763955623396	23
scnr4	085000028544	9
scnr4	085000031001	3
scnr4	085000022948	8
scnr4	085000026083	14
scnr4	085000028551	6
scnr4	085000322437	38
scnr4	081308004167	87
scnr4	086785211107	4
scnr4	086785211206	4
scnr4	086785212937	6
scnr4	085000422106	11
scnr4	085000425701	14
scnr4	085000022955	3
scnr4	085000031025	1
scnr4	085000031711	3
scnr4	085000026090	10
scnr4	085000031018	8
scnr4	085000028568	10
scnr4	085000031346	7
scnr4	848375001150	2
scnr4	082242014380	9
scnr4	085000021514	2
scnr4	082242013956	20
scnr4	082242010450	9
scnr4	082242011051	19
scnr4	082242017558	21
scnr4	082242016049	10
scnr4	082242016056	3
scnr4	082242015691	2
scnr4	082242017657	9
scnr4	082242016094	1
scnr4	082242013253	3
scnr4	082242012935	12
scnr4	638489001593	10
scnr4	03807552	337
scnr4	085200618743	21
scnr4	085200918744	15
scnr4	085200118755	12
scnr4	085200118823	6
scnr4	085200518746	1
scnr4	085200118878	8
scnr4	085200918751	12
scnr4	085200118847	5
scnr4	085200918768	6
scnr4	085000046647	6
scnr4	085000045213	18
scnr4	085000045732	6
scnr4	085000045466	6
scnr4	015643523861	6
scnr4	08531104	9
scnr4	088320131048	3
scnr4	082242010443	3
scnr4	085000018415	1
scnr4	08561707	4
scnr4	080516135243	17
scnr4	711841817121	1
scnr4	689733364643	1
scnr4	816130020814	1
scnr4	650003946210	2
scnr4	085000020609	1
scnr4	650003945978	2
scnr4	810030420064	5
scnr4	662425097555	6
scnr4	856467003074	1
scnr4	853096006636	2
scnr4	641076982953	5
scnr4	817606010575	15
scnr4	894776000636	3
scnr4	796363001746	1
scnr4	641076982823	5
scnr4	790586000258	1
scnr4	662425087815	2
scnr4	810458035888	5
scnr4	611250401044	2
scnr4	855916005225	3
scnr4	653341797803	1
scnr4	650003945725	4
scnr4	689926005582	5
scnr4	013964258707	3
scnr4	606487100075	1
scnr4	086785450131	1
scnr4	081706000129	12
scnr4	085200001378	2
scnr4	085000045596	2
scnr4	085000041857	2
scnr4	085000022436	2
scnr4	680132989345	1
scnr4	689733365435	3
scnr4	856713006385	3
scnr4	689733364438	2
scnr4	856713006408	1
scnr4	689733366050	4
scnr4	641022536445	2
scnr4	853096006544	4
scnr4	602573509982	6
scnr4	605881303211	3
scnr4	013964701982	16
scnr4	718122104130	2
scnr4	705105537757	1
scnr4	850003644370	5
scnr4	7350064992654	13
scnr4	736920210686	9
scnr4	638489003047	10
scnr4	017619004039	3
scnr4	017619004022	3
scnr4	017619025119	2
scnr4	085000016046	1
scnr4	085000008287	1
scnr4	086012500455	10
scnr4	085000029893	24
scnr4	085000029916	12
scnr4	085000029886	15
scnr4	711841816940	6
scnr4	085000029909	12
scnr4	085000022573	6
scnr4	085000027073	13
scnr4	085000005019	6
scnr4	085000022566	9
scnr4	085000029756	2
scnr4	085000022986	16
scnr4	085000026281	1
scnr4	085000025581	3
scnr4	085000025598	10
scnr4	085000009857	19
scnr4	085000027080	2
scnr4	085000030998	1
scnr4	085000025574	12
scnr4	085000015865	7
scnr4	085000007921	6
scnr4	085000025611	4
scnr4	085000025604	7
scnr4	085000028322	1
scnr4	085000015889	6
scnr4	08572101	2
scnr4	085976034587	1
scnr4	813102010231	24
scnr4	5602417103173	12
scnr4	839368501023	6
scnr4	839543001386	2
scnr4	083085904074	2
scnr4	086785110226	1
scnr4	086785000039	1
scnr4	6925700008412	66
scnr4	094799120131	24
scnr4	5601194102829	12
scnr4	5601194102683	12
scnr4	086012500448	6
scnr4	080175504756	12
scnr4	080175504152	12
scnr4	088940000021	18
scnr4	086788555901	5
scnr4	083085904098	4
scnr4	085000015872	6
scnr4	081308001975	2
scnr4	086785900124	1
scnr4	098709450493	1
scnr4	08553504	4
scnr4	080175502035	8
scnr4	080175500031	4
scnr4	080516166445	6
scnr4	893828001010	24
scnr4	5602417103135	7
scnr4	085000015810	4
scnr4	080432104118	2
scnr4	085000018378	2
scnr4	5601176000013	14
scnr4	085976034150	7
scnr4	08553407	3
scnr4	5601129030203	24
scnr4	5601129030012	24
scnr4	089744765505	12
scnr4	089744765499	12
scnr4	087752013854	7
scnr4	022851245010	2
scnr4	080432900833	4
scnr4	8410310612862	11
scnr4	089121068823	2
scnr4	5601971220432	6
scnr4	878016006213	5
scnr4	726319004194	3
scnr4	015643422850	6
scnr4	086785200019	3
scnr4	669576020562	3
scnr4	081308004235	8
scnr4	082242014298	2
scnr4	083120003694	2
scnr4	015643257582	16
scnr4	894254002299	1
scnr4	086003254022	1
scnr4	839368501061	19
scnr4	9349240001950	9
scnr4	7594003620394	18
scnr4	022851050010	12
scnr4	747846127200	12
scnr4	08580605	2
scnr4	085000018132	2
scnr4	041985440344	3
scnr4	082242014168	2
scnr4	085976033931	6
scnr4	5602765002012	24
scnr4	085976034068	7
scnr4	804329001508	12
scnr4	021296604666	9
scnr4	088940000854	8
scnr4	5601176000037	6
scnr4	5601176000020	6
scnr4	085976034457	1
scnr4	641586341615	3
scnr4	641586341608	2
scnr4	5605699000420	1
scnr4	641586344166	1
scnr4	086785212487	6
scnr4	087872630139	12
scnr4	086003261006	11
scnr4	086003261020	11
scnr4	089744765482	1
scnr4	818051021611	6
scnr4	015643257926	7
scnr4	015643615801	17
scnr4	015643257896	12
scnr4	015643257919	6
scnr4	015643415210	6
scnr4	811538011044	6
scnr4	811538014816	1
scnr4	811538011068	1
scnr4	811538019026	9
scnr4	811538011587	11
scnr4	811538013765	6
scnr4	811538010962	5
scnr4	811538011013	6
scnr4	811538011037	6
scnr4	811538013314	6
scnr4	082100179237	4
scnr4	082100738564	5
scnr4	082100738571	2
scnr4	085000031353	63
scnr4	617768111178	86
scnr4	617768122174	2
scnr4	085000019511	63
scnr4	085000021651	6
scnr4	085000021675	7
scnr4	085000030943	1
scnr4	085000014301	1
scnr4	085000028650	1
scnr4	720815986046	26
scnr4	082000732914	3
scnr4	082000003960	2
scnr4	085000022313	2
scnr4	089000018710	1
scnr4	088664134583	6
scnr4	082000727699	6
